,label,judul,Unnamed: 0,stop
3707,0,kemendagri mengeluarkan mengedarkan surat pembekalan cpns,,kemendagri keluar edar surat bekal cpns
3708,0,foto pemandangan kota damaskus suriah,,foto pandang kota damaskus suriah
3709,0,polda sulsel sita kg sabu kemasan kopi cina,,polda sulsel sita kg sabu kemas kopi cina
3710,0,pengelola bus po npm dipanggil polisi,,kelola bus po npm panggil polisi
3711,0,menjamurnya polisi tentara gadungan,,jamur polisi tentara gadungan
3712,0,wali kota semarang bantah kelurahan masuk zona merah difteri daerahnya,,wali kota semarang bantah lurah masuk zona merah difteri daerah
3713,0,mursal meninggal terbunuh memaparkan limbah minyak goreng,,mursal tinggal bunuh papar limbah minyak goreng
3714,0,india dadanya hancur hp samsul mbleduk,,india dada hancur hp samsul mbleduk
3715,0,the end of the legend kopi liong,,the end of the legend kopi liong
3716,0,metrotv tenang berdagang trotoar tanah abang portalislamid serang aniessandi berita hoax metro tv dipermalukan haji lulung,,metrotv tenang dagang trotoar tanah abang portalislamid serang aniessandi berita hoax metro tv malu haji lulung
3717,0,jokowi revolusi mental gagal agama dipisahkan politik,,jokowi revolusi mental gagal agama pisah politik
3718,0,alfian tandjung menuduh nu kendal rayakan hut pki tanggal mei,,alfian tandjung tuduh nu kendal raya hut pki tanggal mei
3719,0,klarifikasi sosdrjohnsimpsonforindonesia,,klarifikasi sosdrjohnsimpsonforindonesia
3720,0,klarifikasi rektor uin suska riau terkait surat pemecatan ustaz abdul somad dosen,,klarifikasi rektor uin suska riau kait surat pecat ustaz abdul somad dosen
3721,0,klarifikasi polri kpk terkait kabar kabareskrim bongkar rekening gendut ketua kpk,,klarifikasi polri kpk kait kabar kabareskrim bongkar rekening gendut ketua kpk
3722,0,bus calon jamaah haji indonesia mengalami kecelakaan terbakar wilayah asfan,,bus calon jamaah haji indonesia alami celaka bakar wilayah asfan
3723,0,tribun news menuliskan densus mengamankan barang bukti al quran menggeledah rumah driver ojol terduga teroris medan,,tribun news tulis densus aman barang bukti al quran geledah rumah driver ojol duga teroris medan
3724,0,aplikasi whatsapp berpotensi disalahgunakan penyebaran berita palsu fitnah,,aplikasi whatsapp potensi disalahgunakan sebar berita palsu fitnah
3725,0,kepolisian kalsel amankan penyebar hoaks pembunuhan levie prisilia,,polisi kalsel aman sebar hoaks bunuh levie prisilia
3726,0,mengenal likuifaksi fenomena tanah bergerak gempa palu,,kenal likuifaksi fenomena tanah gerak gempa palu
3727,0,pejemputan paksa ulama bireuen polisi,,jemput paksa ulama bireuen polisi
3728,0,catet ya biar gak tercyduk,,catet biar gak tercyduk
3729,0,anggaran renovasi kolam dprd dki jakarta diusulkan orang kepercayaan ahok ketua dprd dki jakarta fraksi pdip,,anggar renovasi kolam dprd dki jakarta usul orang percaya ahok ketua dprd dki jakarta fraksi pdip
3730,0,dituding tawarkan pekerjaan peretas situs kpu polri bantahan,,tuding tawar kerja retas situs kpu polri bantah
3731,0,smk buka jurusan komputer jaringan,,smk buka jurus komputer jaring
3732,0,polri lakukan perubahan pelat kendaraan bermotor warna warni,,polri laku ubah pelat kendara motor warna warni
3733,0,kak seto marah film naura,,kak seto marah film naura
3734,0,gereja indonesia bandung mendukung zionis yahudi,,gereja indonesia bandung dukung zionis yahudi
3735,0,bayern munchen buka masjid usulan franck ribery stadion allianz,,bayern munchen buka masjid usul franck ribery stadion allianz
3736,0,pki dilatih pegang senjata fpi kpan,,pki latih pegang senjata fpi kpan
3737,0,organisasi asosiasi pengusaha indonesia taiwan,,organisasi asosiasi usaha indonesia taiwan
3738,0,klarifikasi keraton yogyakarta terkait isu pemasangan pohon natal masjid gedhe kauman yogyakarta,,klarifikasi keraton yogyakarta kait isu pasang pohon natal masjid gedhe kaum yogyakarta
3739,0,metro tv klarifikasi tayangan quick count unggulkan prabowo,,metro tv klarifikasi tayang quick count unggul prabowo
3740,0,sih citacita metro tv,,sih citacita metro tv
3741,0,klaim anies merancang lapangan banteng,,klaim anies rancang lapang banteng
3742,0,kemenristekdikti luruskan wacana dosen impor,,kemenristekdikti lurus wacana dosen impor
3743,0,video motor dibakar fb ditulis efek operasi zebra iwan dibekuk,,video motor bakar fb tulis efek operasi zebra iwan bekuk
3744,0,foto jembatan cisomang jalan tol purbaleunyi jalan tol purbaleunyi bergeser,,foto jembatan cisomang jalan tol purbaleunyi jalan tol purbaleunyi geser
3745,0,kampanye ahok ciganjur jakarta selatan digubris,,kampanye ahok ciganjur jakarta selatan gubris
3746,0,ketidakjujuran presiden jokowi perihal silsilah keluarganya,,ketidakjujuran presiden jokowi perihal silsilah keluarga
3747,0,sriwijaya air group bantah setop operasi,,sriwijaya air group bantah setop operasi
3748,0,klarifikasi kepolisian terkait isu pembegalan pesing jakarta barat,,klarifikasi polisi kait isu begal pesing jakarta barat
3749,0,pembangunan infrastruktur dibanggakan presiden ri joko widodo papua kedok,,bangun infrastruktur bangga presiden ri joko widodo papua kedok
3750,0,langkah memverifikasi sumber berita internet,,langkah verifikasi sumber berita internet
3751,0,percaya posting palsu provokatif medsos,,percaya posting palsu provokatif medsos
3752,0,klarifikasi mentari international school pemberitaan terinfeksi,,klarifikasi mentari international school berita infeksi
3753,0,ratusan pekerja pertamina ru ii dumai tolak akuisisi pertagas,,ratus kerja pertamina ru ii dumai tolak akuisisi pertagas
3754,0,mengecek kebenaran klaim yusril gereja ditutup london,,ecek benar klaim yusril gereja tutup london
3755,0,menanamkan mental paranoid berita hoax,,tanam mental paranoid berita hoax
3756,0,seputar jakarta news alumni gelar setahun aksi masjid al azhar,,putar jakarta news alumni gelar tahun aksi masjid al azhar
3757,0,adakah nyinyirin pendeta poligami,,ada nyinyirin pendeta poligami
3758,0,pki ketangkep sore mampus,,pki ketangkep sore mampus
3759,0,cetakan uang diakui dunia internasional,,cetak uang aku dunia internasional
3760,0,panduan bersosial media sehat,,pandu sosial media sehat
3761,0,misbakhun bantah fasilitasi rscc adakan konferensi pers terkait pemblokiran rekening bank milik ruben ps marey,,misbakhun bantah fasilitas rscc adakan konferensi pers kait blokir rekening bank milik ruben ps marey
3762,0,terduga teroris is tertangkap sleman yogyakarta pelatih judo ugm,,duga teroris is tangkap sleman yogyakarta latih judo ugm
3763,0,guru bekasi dipecat pesan grup whatsapp garagara beda pilihan pilkada jabar,,guru bekas pecat pesan grup whatsapp garagara beda pilih pilkada jabar
3764,0,klarifikasi bppt terkait isu potensi tsunami meter pandeglang,,klarifikasi bppt kait isu potensi tsunami meter pandeglang
3765,0,warga cina tanam benih cabai mengandung bakteri berbahaya bogor,,warga cina tanam benih cabai kandung bakteri bahaya bogor
3766,0,media sosial sarana favorit penyebaran hoax,,media sosial sarana favorit sebar hoax
3767,0,video pria terbaring berazan kh hasyim muzadi,,video pria baring azan kh hasyim muzadi
3768,0,sylviana menyambangi habib rizieq markas fpi,,sylviana sambang habib rizieq markas fpi
3769,0,ciriciri anak dominan otak kanan,,ciriciri anak dominan otak kanan
3770,0,who saran penyakit coronavirus membantah mitos,,who saran sakit coronavirus ban mitos
3771,0,penyebutan topan badai doa maruf amin,,sebut topan badai doa maruf amin
3772,0,kpk bantah mengusulkan pemilihan kepala daerah dprd,,kpk bantah usul pilih kepala daerah dprd
3773,0,klarifikasi survei calon wakil presiden disukai masyarakat dikeluarkan lembaga survei indonesia,,klarifikasi survei calon wakil presiden suka masyarakat keluar lembaga survei indonesia
3774,0,registrasi kartu sim card nama kandung,,registrasi kartu sim card nama kandung
3775,0,waspada bahaya skullbreaker challenge membahayakan nyawa,,waspada bahaya skullbreaker challenge bahaya nyawa
3776,0,kepolisian klarifikasi terkait biaya tilang,,polisi klarifikasi kait biaya tilang
3777,0,ferdinand hutahean akun twitter ferdinandfarel miliknya,,ferdinand hutahean akun twitter ferdinandfarel milik
3778,0,penjelasan mentan larangan rockmelon australia indonesia,,jelas tan larang rockmelon australia indonesia
3779,0,billboard bertuliskan pdip butuh suara umat islam,,billboard tulis pdip butuh suara umat islam
3780,0,jokowi ahok bagikan amplop berisi uang beras warga cilincing,,jokowi ahok bagi amplop isi uang beras warga cilincing
3781,0,nama jalan pulau reklamasi,,nama jalan pulau reklamasi
3782,0,nenek sepuh butuh donasi,,nenek sepuh butuh donasi
3783,0,makanan jamaah haji tarwiyah mina ppih,,makan jamaah haji tarwiyah mina ppih
3784,0,pengrusakkan panggung istighosah persaudaraan setia hati terate,,rusak panggung istighosah saudara setia hati terate
3785,0,viral video nusa penida dipenuhi sampah plastik peneliti bidang oseanografi klarifikasi,,viral video nusa penida penuh sampah plastik teliti bidang oseanografi klarifikasi
3786,0,media sosial mempengaruhi pemilu negara,,media sosial pengaruh milu negara
3787,0,brosur anjuran membayar pajak ditjen pajak kutipan ayatayat injil kartun yesus,,brosur anjur bayar pajak ditjen pajak kutip ayatayat injil kartun yesus
3788,0,cocoklogi pki pki,,cocoklogi pki pki
3789,0,tiang pancang proyek infrastruktur berisikan narkoba,,tiang pancang proyek infrastruktur risi narkoba
3790,0,klarifikasi bmkg terkait foto indonesia very high seismic risk,,klarifikasi bmkg kait foto indonesia very high seismic risk
3791,0,rektor ipb bantah aliran sesat kampusnya,,rektor ipb bantah alir sesat kampus
3792,0,ditarget rampung jalan trans papua dibangun era habibie,,target rampung jalan trans papua bangun era habibie
3793,0,proyek tol semarangbatang robohkan masjid,,proyek tol semarangbatang roboh masjid
3794,0,foto presiden wakil presiden berlatar bendera merah,,foto presiden wakil presiden latar bendera merah
3795,0,lawan pelaku teror thamrin akbp untung pistol buatan,,lawan laku teror thamrin akbp untung pistol buat
3796,0,kepolisian bantah infromasi modus hipnotis orang pria berbaju pancasila bencana gempa palu,,polisi bantah infromasi modus hipnotis orang pria baju pancasila bencana gempa palu
3797,0,klarifikasi terkait unggahan akun facebook bernama monik diskriminasi siswa kristen smpn pontianak,,klarifikasi kait unggah akun facebook nama monik diskriminasi siswa kristen smpn pontianak
3798,0,pollycarpus bantah kader partai berkarya,,pollycarpus bantah kader partai karya
3799,0,wika kirim pekerja ri garap proyek aljazair,,wika kirim kerja ri garap proyek aljazair
3800,0,djarot kebaktian gereja,,djarot bakti gereja
3801,0,duterte ancam tembak pengusaha cina nekad bikin proyek reklamasi,,duterte ancam tembak usaha cina nekad bikin proyek reklamasi
3803,0,rangkuman berita hoax kesehatan,,rangkum berita hoax sehat
3804,0,pertemuan netizen kapolri jendral tito karnavian anti hoax,,temu netizen kapolri jendral tito karnavian anti hoax
3805,0,eastwest center fighting disinformation on the frontlines webinar,,eastwest center fighting disinformation on the frontlines webinar
3806,0,klarifikasi putra aji adhari anak kelas ll mts bobol situs kpu pemilu,,klarifikasi putra aji adhari anak kelas ll mts bobol situs kpu milu
3807,0,google latih jurnalis kalbar tangkal hoaks,,google latih jurnalis kalbar tangkal hoaks
3808,0,palestina jokowi diduga ambigu menipu rakyat umat muslim,,palestina jokowi duga ambigu tipu rakyat umat muslim
3809,0,pesan berantai penyebab penyakit organ tubuh,,pesan beranta sebab sakit organ tubuh
3810,0,sepi pemberitaan biksu china ditangkap edarkan uang palsu,,sepi berita biksu china tangkap edar uang palsu
3811,0,tinggalkan barang berharga mobil,,tinggal barang harga mobil
3812,0,kemenpanrb mengklarifikasi pembagian nip cpns beredar pesan berantai,,kemenpanrb klarifikasi bagi nip cpns edar pesan beranta
3813,0,viral anak ditolak daftar smp medan miliki kk sekolah tanggapan,,viral anak tolak daftar smp medan milik kk sekolah tanggap
3814,0,pria video telur palsu maaf,,pria video telur palsu maaf
3815,0,penculikan anak foto korban perang video pembantaian,,culi anak foto korban perang video bantai
3816,0,pbb membantu assad,,pbb bantu assad
3817,0,klarifikasi mahkamah konstitusi terkait isu anwar usman laporkan harta kekayaannya,,klarifikasi mahkamah konstitusi kait isu anwar usman lapor harta kaya
3818,0,klarifikasi uin sunan kalijaga uii terkait status dosen taw pelaku penyebaran hoaks anggota mca,,klarifikasi uin sunan kalijaga uii kait status dosen taw laku sebar hoaks anggota mca
3819,0,tau shalat ghaib sujudnya pake madzhab abu janda hahaha,,tau shalat ghaib sujud pake madzhab abu janda hahaha
3820,0,film pendek berjudul hoax,,film pendek judul hoax
3821,0,dibohongi mie instan,,bohong mie instan
3822,0,kode qr tautan hebatdikicom,,kode qr taut hebatdikicom
3823,0,klarifikasi kemendagri kpu terkait juta data pemilih misterius dibuka,,klarifikasi kemendagri kpu kait juta data pilih misterius buka
3824,0,lurah pabean mengenakan atribut pdip rapat kerja cabang i,,lurah pabean kena atribut pdip rapat kerja cabang i
3825,0,video sudutkan bank bri pegawai bawaslu dki maaf,,video sudut bank bri pegawai bawaslu dki maaf
3826,0,kader gerindra difitnah poster ajakan deklarasi bandar lampung menjanjikan imbalan,,kader gerindra fitnah poster aja deklarasi bandar lampung janji imbal
3827,0,kemenpanrb terlibat acara seminar nasional pengadaan tes cpns,,kemenpanrb libat acara seminar nasional ada tes cpns
3828,0,alasan orang pintar kemakan isu hoax orangpintarkenahoax,,alas orang pintar makan isu hoax orangpintarkenahoax
3829,0,kemenpanrb bantah terbitkan laporan penetapan e formasi pengangkatan cpns,,kemenpanrb bantah terbit lapor tetap e formasi angkat cpns
3830,0,dokter aktif sembuhkan pasien kabar hoax,,dokter aktif sembuh pasien kabar hoax
3831,0,manusia serigala bayi menipu pengguna media sosial dunia,,manusia serigala bayi tipu guna media sosial dunia
3832,0,foto munas partai hanura ahok,,foto munas partai hanura ahok
3833,0,kepolisian angkat bicara terkait grup gay pelajar garut,,polisi angkat bicara kait grup gay ajar garut
3834,0,tips mengurangi khawatir facebook,,tips kurang khawatir facebook
3835,0,korban penganiayaan cicangri kabupaten bandung ustaz ulama,,korban aniaya cicangri kabupaten bandung ustaz ulama
3836,0,wortel cina bodoh anak,,wortel cina bodoh anak
3837,0,dana haji melayang,,dana haji layang
3838,0,ribuan etnis china singapura turun jalan menentang terpilihnya presiden muslimah,,ribu etnis china singapura turun jalan tentang pilih presiden muslimah
3839,0,fatwa solat jumat dijalanan,,fatwa solat jumat jalan
3840,0,metro tv mafindo kode etik influencer,,metro tv mafindo kode etik influencer
3841,0,ancaman cina fiksi,,ancam cina fiksi
3842,0,produk toyota resmi hadir indonesia,,produk toyota resmi hadir indonesia
3843,0,tim putri indo vs tim putri rusia,,tim putri indo vs tim putri rusia
3845,0,kompas infodemi publik abai bahaya,,kompas infodemi publik abai bahaya
3846,0,kpk bantah keluarkan surat edaran universitas sam ratulangi,,kpk bantah keluar surat edar universitas sam ratulangi
3847,0,petani rokan hilir tewas tersambar petir berteduh pohon sawit,,tani rok hilir tewas sambar petir teduh pohon sawit
3848,0,indonesia dijajah belanda,,indonesia jajah belanda
3849,0,bank indonesia berhutang cina,,bank indonesia hutang cina
3850,0,perkembangan chloroquine obat,,kembang chloroquine obat
3851,0,bmkg menilai pemberitaan aljazeera polusi udara jakarta sehat jelang asian games,,bmkg nilai berita aljazeera polusi udara jakarta sehat jelang asi games
3852,0,rs wates pasang spanduk umumkan bpjs menunggak belasan miliar,,rs wates pasang spanduk umum bpjs tunggak bas miliar
3853,0,manajer kampanye ditahan facebook twitter dampak luas manipulasi konten,,manajer kampanye tahan facebook twitter dampak luas manipulasi konten
3854,0,tolak gugatan hakim tegaskan nonpribumi tanah yogya,,tolak gugat hakim tegas nonpribumi tanah yogya
