,label,text,databersih
13,0.0,Tulisan #2019gantipresiden di Struk Pembayaran Ayam Geprek Eskom, 2019 gantipresiden struk bayar ayam geprek eskom
14,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
15,0.0,Klarifikasi KPK Terkait Isu Mengusulkan Penghapusan LHKPN,klarifikasi kpk kait isu usul hapus lhkpn
16,0.0,Indosat Tidak Mengirimkan SMS Berantai Kepada Penggunanya Di Lokasi Reuni Alumni 212,indosat sms beranta lokasi reuni alumni  212 
17,0.0,Penjelasan Terkait Beredarnya Foto Kartu E-Money Prabowo-Sandi,kait edar kartu e-money prabowo-sandi
18,0.0,Klarifikasi Divisi Humas Polri terkait informasi “anak China ancam tembak Jokowi dibebaskan”,klarifikasi divisi humas polri kait informasi anak china ancam tembak jokowi bebas
19,0.0,Kapten Timnas U-23 Hansamu Yama Bantah Dirinya Menjadi Salah Satu Korban Kecelakaan Pesawat Lion Air JT 610,kapten timnas u- 23  hansamu yama bantah salah korban celaka pesawat lion air  610 
20,0.0,“APLSI Bantah Harga Listrik di Indonesia Termahal di Dunia”,aplsi bantah harga listrik indonesia mahal dunia
21,0.0,“Pemkab Kotim dan Pihak RSUD dr Murjani Sampit Bantah Rumah Sakitnya Turun Kelas”,pemkab kotim rsud murjani sampit bantah rumah sakit turun kelas
22,0.0,Fakta Sesungguhnya terkait Video Deklarasi Keluarga Ibu Kandung Prabowo di Minahasa Mendukung Jokowi dalam Pilpres 2019,fakta kait video deklarasi keluarga kandung prabowo minahasa dukung jokowi pilpres  2019 
23,0.0,Klarifikasi Video TKA China Mengukur Tanah,klarifikasi video tka china ukur tanah
24,0.0,Usus Buntu Bukan Disebabkan Oleh Menelan Biji Jambu,usus buntu tel biji jambu
25,0.0,“Pemprov Riau Bantah akan ‘Rumahkan’ Ribuan Pegawai Honorer”,pemprov riau bantah rumah pegawai honorer
26,0.0,“Foto wanita Iran yang menonton Piala Dunia tanpa hijab menjadi viral”,wanita iran tonton piala dunia hijab viral
27,0.0,Klarifikasi BPN Prabowo-Sandi Terkait Isu Penunjukkan Hotman Paris Hutapea Sebagai Pengacara Timses,klarifikasi bpn prabowo-sandi kait isu hotman paris hutapea acara timses
28,0.0,MITRA OJEK ONLINE DISERANG HOAKS RACUNI PESANAN MAKANAN KONSUMEN,mitra ojek online serang hoaks racun makan konsumen
29,0.0,Klarifikasi “#SOSDrJohnSimpsonForIndonesia”,klarifikasi sosdrjohnsimpsonforindonesia
30,0.0,Klarifikasi Kemenkes Terkait Tuduhan Penggunaan Foto Tanpa Izin Untuk Bungkus Rokok,klarifikasi kemenkes kait tuduh izin bungkus rokok
31,0.0,BKD Provinsi Papua Tidak Pernah Janjikan Jatah Penerimaan CPNS 2018,bkd provinsi papua janji jatah cpns  2018 
32,0.0,Penjelasan terkait Pernyataan Prabowo soal Impor Air di Debat Capres,kait nyata prabowo impor air debat capres
33,0.0,Penyebutan “topan dan badai” di doa Ma’ruf Amin,topan badai doa ruf amin
34,0.0,DINAS PERHUBUNGAN BERI PENJELASAN TERKAIT “FLYER” TIKET KAPAL DIGRATISKAN SAAT JEMBATAN SURAMADU DITUTUP,dinas hubung kait flyer tiket kapal jembatan suramadu tutup
35,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
36,0.0,Kementerian PUPR Memberikan Klarifikasi Terkait Jembatan Layang Rawa Buaya yang Dikatakan Retak,menteri pupr klarifikasi kait jembatan layang rawa buaya retak
37,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
38,0.0,Klarifikasi Gubernur DKI Jakarta Terkait Wacana Penghapusan Koridor 1 Transjakarta,klarifikasi gubernur dki jakarta kait wacana hapus koridor transjakarta
39,0.0,“Sophia Latjuba Bantah jadi Anggota Jurkam Jokowi – Ma’ruf”,sophia latjuba bantah anggota jurkam jokowi ruf
40,0.0,“SMK Tidak Boleh Lagi Buka Jurusan Komputer Jaringan”,smk buka jurus komputer jaring
41,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
42,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
43,0.0,Klarifikasi KBRI dan PPLN Singapura Terkait Isu TKI Harus Membayar 30 Dollar untuk Menggunakan Hak Pilihnya,klarifikasi kbri ppln singapura kait isu tki bayar dollar hak pilih
44,0.0,“NU dan NW di NTB Bersaudara”,ntb saudara
45,0.0,“Kementan Bantah Siluet Wajah yang Ada Dibungkus Plastik Bertuliskan ‘Beras Segar’ dan ‘Toko Tani Indonesia’ ialah Presiden Jokowi”,tan bantah siluet wajah bungkus plastik beras segar toko tani indonesia presiden jokowi
46,0.0,Penjelasan Bupati Nduga Terkait Foto Anaknya sedang Memegang Bendera Bintang Kejora,bupati nduga kait anak pegang bendera kejora
47,0.0,“Rektor ITB Bantah Berikan Dukungan kepada Satu Pasangan Cagub dan Cawagub Jabar”,rektor itb bantah ikan dukung pasang cagub cawagub jabar
48,0.0,Pembangunan Jembatan Gantung Sikundo,bangun jembatan gantung sikundo
49,0.0,Penjelasan Lengkap Duduk Perkara terkait Video Viral Massa Geruduk Gereja di Sumatera Utara,lengkap duduk perkara kait video viral massa geruduk gereja sumatera utara
50,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
51,0.0,Klarifikasi BPPT Terkait Isu Potensi Tsunami 57 Meter di Pandeglang,klarifikasi bppt kait isu potensi tsunami meter pandeglang
52,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
53,0.0,Klarifikasi Komisi Hukum MUI Terkait Isu Akan Melaporkan GP Ansor dan Banser Ke Polisi Terkait Kasus Pembakaran Bendera,klarifikasi komisi hukum mui kait isu lapor ansor banser polisi kait bakar bendera
54,0.0,Klarifikasi SMS Dengan Nomor Handphone Ustadz Abdul Somad Dukung Paslon 01,klarifikasi sms nomor handphone ustadz abdul somad dukung paslon
55,0.0,“Kepolisian NTB Bantah Adanya Kabar Perampokan di Kopang Pasca Gempa Lombok”,polisi ntb bantah kabar ampo kopang pasca gempa lombok
56,0.0,“Pihak Keluarga Almarhumah Siswi SMPN 2 Semen Bantah ‘SA’ Meninggal dalam Kondisi Telinga Berdarah dan HP Berantakan di Lantai ”,keluarga almarhumah siswi smpn semen bantah tinggal kondisi telinga darah beranta lantai
57,0.0,KLARIFIKASI PETANI KULONPROGO YANG SEMPROT MATI LAHAN CABAI,klarifikasi tani kulonprogo semprot mati lahan cabai
58,0.0,Klarifikasi Perpusnas Terkait Undangan “Temu Wicara ISBN Tahun 2018” pada 12 – 13 Desember di Jakarta,klarifikasi perpusnas kait undang temu wicara isbn  2018  desember jakarta
59,0.0,“Years of Living Dangerously: Last Stand”,years living dangerously last stand
60,0.0,Klarifikasi Kementerian Luar Negeri Terkait Isu Pelarangan Anak Habib Rizieq Masuk Yaman,klarifikasi menteri negeri kait isu larang anak habib rizieq masuk yaman
61,0.0,CNN Indonesia: “Bank Dunia Akui Laporan Infrastruktur Jokowi Belum Final”,cnn indonesia bank dunia lapor infrastruktur jokowi final
62,0.0,Klarifikasi Mahfud Md Terkait Tuduhan Ratna Sarumpaet Terhadapnya,klarifikasi mahfud kait tuduh ratna sarumpaet hadap
63,0.0,Polisi Mengklarifikasi Info Terkait Diberlakukannya Uji Tliang E CCTV Mulai Hari Ini,polisi klarifikasi kait laku uji tliang cctv
64,0.0,“KPUD DKI Jakarta Belum Temukan Nama Mantan Wali Kota Jakpus yang Dikabarkan Maju Caleg dari PDI-P”,kpud dki jakarta temu nama mantan wali kota jakpus kabar maju caleg pdi-p
65,0.0,The Guardian: “‘Saya merasa jijik’: di dalam pabrik akun Twitter palsu di Indonesia”,guardian jijik pabrik twitter palsu indonesia
66,0.0,“Kominfo Bantah Adanya Kebocoran Anggaran Asian Games Sebesar Rp. 846 Juta di Asian Games”,kominfo bantah bocor anggar asi games  846  juta asi games
67,0.0,“Video Petugas KPPS Coblosi Kertas Suara di Halmahera Tengah Beredar”,video tugas kpps coblos kertas suara halmahera edar
68,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
69,0.0,Klarifikasi PT Schroder Terkait Isu Memberikan Dana Kampanye Untuk Sandiaga Uno,klarifikasi schroder kait isu dana kampanye sandiaga uno
70,0.0,Klarifikasi terkait Unggahan Akun Facebook Bernama Monik Tentang Diskriminasi Siswa Kristen di SMPN 13 Pontianak,klarifikasi kait unggah facebook nama monik diskriminasi siswa kristen smpn pontianak
71,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
72,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
73,0.0,Bawaslu Bantah Pelaku Surat Suara Tercoblos Di Malaysia Telah Ditangkap,bawaslu bantah laku surat suara coblos malaysia tangkap
74,0.0,Video Petugas KPPS Coblos Surat Suara di Boyolali,video tugas kpps coblos surat suara boyolali
75,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
76,0.0,Klarifikasi Video Kapolres Landak AKBP Bowo Gede Imantio Dipaksa Makan Babi,klarifikasi video kapolres landak akbp bowo gede imantio paksa makan
77,0.0,Klarifikasi Rumah Sakit Umum Cut Nyak Dien (RSU-CND) Meulaboh Terkait Isu Keluarnya Dokter Spesialis Jantung Karena Tak Digaji,klarifikasi rumah sakit cut nyak dien rsu-cnd meulaboh kait isu dokter spesialis jantung gaji
78,0.0,Klarifikasi Surat Edaran Intruksi Memasang Spanduk Ucapan Selamat Terpilihnya Prabowo-Sandi sebagai Presiden dan Wakil Presiden,klarifikasi surat edar intruksi pasang spanduk selamat pilih prabowo-sandi presiden wakil presiden
79,0.0,KNPI Sumut Bantah Terima Mobil Bekas DPRD Sumut,knpi sumut bantah mobil bekas dprd sumut
80,0.0,“Video Transmart Bocor dengan Kucuran Air yang Deras dan Banjir Kecoklatan bukan di Yasmin dan Duta Mall”,video transmart bocor kucur air deras banjir coklat yasmin duta mall
81,0.0,Klarifikasi TNI-Polri Terhadap Tudingan Melakukan Penyanderaan Rombongan Tim Evakuasi Kemanusiaan dan Pemda Nduga,klarifikasi tni-polri hadap tuding laku sandera rombong tim evakuasi manusia pemda nduga
82,0.0,“Taman Impian Jaya Ancol Bantah Menggratiskan Tiket Masuk Mulai 14 Oktober hingga 6 Bulan Kedepan”,taman impi jaya ancol bantah tiket masuk oktober
83,0.0,Pernyataan Timses Prabowo-Sandiaga Terkait #PrabowoBersamaHTI di Twitter,nyata timses prabowo-sandiaga kait prabowobersamahti twitter
84,0.0,Sekolah SMAN 2 Rambah Hilir Riau Tidak Mewajibkan Siswi Non Muslim Memakai Jilbab,sekolah sman rambah hilir riau wajib siswi non muslim jilbab
85,0.0,Belum Ada Susunan Resmi Tim Kampanye/Pemenangan Pasangan Prabowo-Sandi Hingga Kini (21 Agustus 2018),susun resmi tim kampanye menang pasang prabowo-sandi agustus  2018 
86,0.0,Klarifikasi Kemendagri Perihal Pembahasan RUU Masyarakat Adat,klarifikasi kemendagri perihal bahas ruu masyarakat adat
87,0.0,Ustaz Fadlan Garamatan Tidak Maju Sebagai Caleg Dari PDIP,ustaz fadlan garamatan maju caleg pdip
88,0.0,Klarifikasi KPU Terkait Pernyataan Ustaz Haikal Hassan Mengenai 13 Juta Pemilih yang Gila,klarifikasi kpu kait nyata ustaz haikal hassan kena juta pilih gila
89,0.0,Klarifikasi Djarot atas Informasi yang Sebut Dirinya Menyuap Sejumlah Kepala Desa di Kabupaten Asahan,klarifikasi djarot informasi suap kepala desa kabupaten asah
90,0.0,FPI Tidak Menyebarkan Spanduk Habib Rizieq Dukung Khilafah,fpi sebar spanduk habib rizieq dukung khilafah
91,0.0,Pernyataan Pihak Kepolisian Terkait Acara Peringatan 4 tahunan Jemaah Khilafatul Muslimin yang akan Diadakan di Masjid Akbar Kemayoran,nyata polisi kait acara jemaah khilafatul muslimin masjid akbar mayor
92,0.0,Tanggapan Gubernur Babel dan Kepala Dinas PUPR Babel terhadap Taman Pemprov yang Mirip Mata Dajjal,tanggap gubernur babel kepala dinas pupr babel hadap taman pemprov mata dajjal
93,0.0,Klarifikasi BPPTKG Terkait Video Erupsinya Gunung Merapi dan Kepanikan Warga,klarifikasi bpptkg kait video erupsi gunung rapi panik warga
94,0.0,PT KAI Memberikan Klarifikasi Terkait KA Argo Parahyangan Berasap,kai klarifikasi kait argo parahyangan asap
95,0.0,“KPK Bantah Keluarkan File Berbentuk PDF yang Berisi Nama-nama Calon Kepala Daerah yang Diduga Terlibat Korupsi”,kpk bantah file bentuk pdf isi nama calon kepala daerah duga libat korupsi
96,0.0,Kejati Kaltim Bantah Telah Keluarkan Rekomendasi Pengawasan Proyek Masjid Pemprov Kaltim di Kinibalu,kejat kaltim bantah rekomendasi awas proyek masjid pemprov kaltim kinibalu
97,0.0,Tidak Ada Pesawat yang Tenggelam Seperti Terlihat di Google Maps,pesawat tenggelam lihat google maps
98,0.0,“Sepucuk Surat Dari Teman di Arab Saudi”,pucuk surat teman arab saudi
99,0.0,Penjelasan Mosaik Jalan di Depan Balaikota Surakarta Solo yang Disebut Mirip Salib,mosaik balaikota surakarta solo salib
100,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
101,0.0,“BPS Tampik Pernyataan Sandiaga yang Sebut Makan Siang di Singapura Lebih Murah daripada di Indonesia”,bps tampik nyata sandiaga makan siang singapura murah indonesia
102,0.0,Kemenkeu Klarifikasi Soal Sri Mulyani Pakai Topi Kalimat Tauhid,kemenkeu klarifikasi sri mulyani topi kalimat tauhid
103,0.0,JJ Rizal Bantah Menjadi Tim Pertimbangan Monas,rizal bantah tim timbang monas
104,1.0,"Foto Sekarang malesiya sapu habis penduduk asing... Perhatian perhatian Sekarang malesiya makin darurat Buat TKI/TKW yg ada di malesiya TERMAKSUD… Org tua kalin,pacar,saudara,atau tetanganya Harap berhati -hati. Sekarang malesiya sapu habis penduduk asing…",malesiya sapu habis duduk asing perhati perhati malesiya darurat tki tkw malesiya maksud org tua kalin pacar saudara tetanganya harap malesiya sapu habis duduk asing
105,0.0,“BMKG Bantah Informasi Prediksi Kemarau Panjang yang Dikaitkan dengan Pertanyaan Kemunculan Dajjal”,bmkg bantah informasi prediksi kemarau kait muncul dajjal
106,0.0,Klarifikasi Uang Rp 30 Milyar yang Mengapung di Laut Pasca Musibah Kandasnya Kapal Motor Lestari Maju,klarifikasi uang milyar apung laut pasca musibah kandas kapal motor lestari maju
107,0.0,“KPK Tidak Pinjam Uang Rp. 5 miliar ke Probosutedjo”,kpk pinjam uang miliar probosutedjo
108,0.0,Kapolres Gresik Tak Pernah Minta THR Kepada Masyarakat dan Perusahaan di Gresik,kapolres gresik thr masyarakat usaha gresik
109,0.0,“Kepolisian Bantah Telah Menangkap Pelaku Jambret di Cempaka Putih”,polisi bantah tangkap laku jambret cempaka putih
